patient_id,ho_ten,cccd,ngay_sinh,so_dien_thoai,email,dia_chi,benh,ket_qua_xet_nghiem,bac_si_phu_trach,ngay_kham
2c3d17e2-6d39-4a75-aee7-0ab261fa8e7a,Huy Phạm,589141063128,12/06/1973,0858703552,tranjane@example.org,"17 Hoàng Làng
Quận JohnThị xã, 883027",Tiểu đường,7.97,Lâm Hải Mai,04/01/2026
b69f75c5-c82b-41be-a1eb-64e6fd498e20,Chị Nhật Mai,468652944125,26/09/2003,0843313782,hoangjohn@example.net,"5 Trần Tổ
Thành phố JohnQuận, 641191",Tim mạch,10.82,Tùng Nguyễn,12/02/2026
cc21cbdb-fb8f-48c4-98b4-8ead93608edf,Cô Nhật Dương,970161580847,22/07/1967,0577664442,sdang@example.com,"Huyện JohnThị xã
312 Jane Khu, 428562",Tim mạch,4.13,Chị Ngọc Mai,03/04/2026
9d37efb6-eafb-4e90-94ec-84ce002ccb25,Lâm Đức Dương,785200302982,26/05/1979,0315274992,hoangjane@example.net,"4 Trần Khu
Quận JohnXã, 737813",Tiểu đường,5.8,Quý cô Hải Dương,07/05/2026
f7ff88d4-b509-408a-ac98-8bca51397c06,Bảo Mai Dương,348396707834,12/02/1977,0851112937,john06@example.org,"391 Dương Số
Quận JaneThành phố, 286706",Tiểu đường,10.52,Lâm Đặng,04/03/2026
f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Yến Hoàng,315141970839,23/02/1996,0967091594,tranjane@example.net,"7 Vũ Số
JohnQuận, 522348",Huyết áp cao,7.87,Thành Hữu Trần,04/04/2026
a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,Nhiên Mai Bảo Phạm,081598763161,27/11/1939,0986970307,spham@example.com,"6 Jane Số
Huyện JohnThị xã, 291629",Tim mạch,4.91,Cô Hà Đặng,09/02/2026
b27b7bb4-68c6-40b2-b0a2-cee8f9722cc1,Huy Quang Nguyễn,808452146815,09/09/1967,0592596953,john65@example.com,"76 John Tổ
Thị xã JohnXã, 514784",Tiểu đường,6.76,Chị Dương Vũ,16/01/2026
4ef03f80-1d91-4e39-9801-4004793bed1b,Chị Lâm Trần,507058880742,06/10/1947,0784100739,johnpham@example.com,"895 Đặng Khu
Thành phố JaneHuyện, 624469",Tim mạch,11.67,Tùng Bảo Hoàng,14/02/2026
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Cô An Đặng,252162502504,06/06/1967,0747489508,janepham@example.org,"7 John Đường
Huyện JohnXã, 903331",Khỏe mạnh,11.46,Hồng Trần,26/03/2026
a091e5b4-d293-4e6e-bf4d-093033b0fb53,Anh Châu Dương,704840445001,16/03/1947,0522712926,nguyenjohn@example.net,"50 John Số
JohnXã, 251931",Huyết áp cao,9.3,Hà Hoàng,20/01/2026
891f4683-de12-4bf1-893d-6196c926a021,Kim Hoàng Phạm,133552691660,12/06/2001,0700556196,john99@example.net,"2 Nguyễn Số
JohnHuyện, 471447",Huyết áp cao,8.07,Khoa Vũ,06/04/2026
1924c644-af52-4666-b239-09f4dbb54645,Nhật Đặng,380116045564,11/01/1979,0938820833,johnhoang@example.org,"84 Mai Tổ
Quận JanePhường, 183274",Tiểu đường,9.34,Lan Phạm,08/02/2026
08775804-3fde-4814-8ec0-ad4bd6441a9d,An Bảo Dương,832851351909,24/08/1972,0794010908,xle@example.net,"2 Jane Hẻm
JaneThị xã, 989791",Tim mạch,6.57,Vũ Vũ,06/01/2026
da9408c0-29b4-4cb1-8cb5-ee5c62f5f7c2,Tùng Mai,870707953230,30/06/1963,0773995069,lejane@example.com,"14 Jane Ngõ
Thị xã JaneQuận, 810801",Huyết áp cao,4.2,Bảo Đức Phạm,01/04/2026
d30608be-8548-467b-ad5c-ba244d59616b,Anh Mai,347055131803,22/12/2004,0370375240,lbui@example.org,"3 Mai Đường
JohnXã, 843647",Tiểu đường,5.62,Hải Tấn Lê,05/01/2026
4bacbedf-ff5a-429e-bf53-d344a7c854e4,Kim Thị Dương,815777859709,15/03/1988,0564289931,janehoang@example.net,"1 Jane Dãy
Huyện JohnPhường, 539235",Tiểu đường,8.32,Bà Nhật Mai,05/02/2026
55ec024a-e64b-4b37-ae01-a122f269921c,Chị Mai Dương,282616235670,02/10/1965,0784129189,buijohn@example.com,"4 Jane Số
JaneThị xã, 177910",Tim mạch,5.67,Chị Lâm Đặng,21/03/2026
e8184f34-e491-4f7d-91c4-6efcfcb896bb,Quý cô An Nguyễn,833814233924,11/05/1946,0333142699,ole@example.org,"0 John Hẻm
Quận JohnThị xã, 817411",Khỏe mạnh,8.58,Kim Mai Bảo Bùi,01/01/2026
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Bà Nhật Dương,738516271529,18/04/1961,0873044822,hvu@example.net,"41 Đặng Đường
JohnThành phố, 352427",Huyết áp cao,10.05,Bác Huy Lê,08/03/2026
5bf7dda1-7d7c-49a5-a6c1-1650ff02f5b0,Quý cô Bảo Vũ,423395741782,17/12/1937,0380824658,janele@example.com,"891 Hoàng Dãy
JohnQuận, 275362",Tim mạch,10.2,Kim Dương,15/03/2026
797209c0-40b3-44f8-8c1a-b2c71fa3ed1f,Trung Xuân Phạm,307179758197,04/05/1976,0532827760,john11@example.com,"12 John Số
Huyện JaneXã, 512018",Huyết áp cao,7.2,Minh Phạm,11/03/2026
290e3e89-4b9c-42f4-a8e5-c8cdb4146e4a,Quý cô Vi Vũ,069779291458,17/08/1963,0581042844,johnnguyen@example.org,"74 Vũ Đường
JohnThành phố, 421706",Tiểu đường,8.89,Bảo Nguyễn,20/01/2026
0a190939-dfc7-4b26-acb9-41fcd02c75f9,Quý cô Hồng Dương,926398714419,03/05/1993,0778931225,janele@example.com,"772 Mai Dãy
Thành phố JaneThị xã, 798214",Huyết áp cao,10.07,Nhật Đức Bùi,03/04/2026
e2d903c8-a61a-4d8e-abf7-240fccc62fed,Hưng Hoàng Lê,106931014600,19/01/1957,0788986633,janehoang@example.com,"316 Dương Số
JaneThị xã, 617682",Huyết áp cao,4.18,Ông Vũ Vũ,08/05/2026
de4b061e-b45e-4463-832a-09e05071e5f0,Quý cô Xuân Lê,157099119309,27/04/1948,0840154340,john28@example.com,"34 Phạm Đường
JohnPhường, 607865",Tim mạch,7.56,Bác Quang Đặng,24/02/2026
8ced4707-3903-4b65-81c6-1eeb0ce3c8c8,Nhật Nguyễn,939436876593,03/11/1997,0927315960,janedang@example.net,"269 Đặng Khu
JohnThị xã, 225706",Khỏe mạnh,5.7,Ánh Trần,28/04/2026
4dfa21be-a335-42c8-9e7b-1e95f692641a,Quý cô Nhật Hoàng,403247297168,30/09/1942,0392112602,john61@example.com,"639 John Khu
Huyện JaneHuyện, 570844",Huyết áp cao,5.31,Tùng Mai,14/03/2026
e599bd3c-0bb8-4d38-9b37-ef19b3bc912f,Quý cô Mai Bùi,019751926778,01/12/1949,0952699181,jane67@example.net,"6 John Ngõ
Thành phố JohnPhường, 351318",Tim mạch,9.21,Quý cô An Mai,10/01/2026
d6bca712-6ecc-4931-af70-5d018da03d88,Phương Văn Bùi,876044979422,30/10/1952,0952033547,vujane@example.net,"394 Vũ Hẻm
JanePhường, 241996",Huyết áp cao,7.78,Khoa Thế Mai,02/03/2026
8db78572-ef7d-4821-bca0-258eb63d65d5,Ông Tú Lê,386283319181,27/11/1974,0951638267,johnpham@example.com,"1 Mai Khu
Quận JaneXã, 243295",Tim mạch,5.97,Vân Trần,05/01/2026
ab95c72f-0d95-4af5-a534-21bc6180b78a,Ông Huy Nguyễn,817906015710,06/04/1957,0845898817,janebui@example.com,"731 Bùi Hẻm
Thành phố JanePhường, 464629",Huyết áp cao,6.21,Hưng Bùi,17/03/2026
f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,Anh Anh Nguyễn,369396894250,26/07/1969,0553867272,nguyenjane@example.org,"908 Hoàng Làng
JohnXã, 195566",Huyết áp cao,3.55,Chị Nhật Mai,24/01/2026
4773e66a-6db2-4020-8a67-01436090103c,Cô Thành Mai,943725135535,24/01/1970,0953323975,rduong@example.org,"68 Lê Hẻm
JohnQuận, 987082",Huyết áp cao,5.32,Phương Lê,22/03/2026
1789be63-6746-4743-897b-303d8b074d1a,Chị Mai Bùi,653635103462,01/06/1980,0709352886,janele@example.com,"75 Trần Đường
JohnHuyện, 421525",Tim mạch,10.8,Nam Mai,14/03/2026
7210045a-823c-4ef9-8d85-65ce83a9c235,Khoa Hữu Vũ,608474657787,14/12/1978,0701577217,nle@example.com,"72 Phạm Hẻm
Thành phố JohnQuận, 332444",Tim mạch,11.0,Hương Trần,11/01/2026
8ede9b46-407d-4aff-8b51-a9112d90e4ee,Trung Hoàng,855622284102,24/07/1970,0521268898,dle@example.org,"461 John Dãy
Huyện JaneXã, 159696",Tim mạch,8.3,Trọng Trần,24/02/2026
61a451ff-700b-4b43-ad3b-9d13c3e90323,Quý cô Vi Phạm,472830174540,19/08/1956,0531449295,john11@example.org,"5 Bùi Khu
JohnThành phố, 796337",Tim mạch,6.51,Trung Bảo Mai,28/01/2026
9dec2b83-3885-4f7e-af1a-25a829344e15,Bác Bảo Mai,376804239789,16/01/1960,0514311807,phamjane@example.com,"15 Đặng Làng
Quận JohnPhường, 965098",Tiểu đường,11.26,Cô Thảo Hoàng,14/01/2026
7c6166df-515a-4b43-b189-1f48e66e2c11,Hương Dương,487218427529,06/02/1956,0807784991,john28@example.net,"2 Jane Làng
Thành phố JaneThị xã, 908037",Khỏe mạnh,10.26,Khoa Mai Bảo Mai,22/01/2026
14fc3a5d-9b4b-4377-a542-deb92cff45f8,Nhật Hải Trần,776845024234,03/02/1962,0808081239,nvu@example.com,"8 Đặng Khu
JaneQuận, 677466",Huyết áp cao,6.56,Hoàng Dương,08/04/2026
5d264b1b-6593-4659-972e-8c6882aa5c46,Khoa Quang Dương,578598575313,06/12/1957,0966058240,nguyenjohn@example.com,"23 John Ngõ
Thị xã JaneThành phố, 413052",Tiểu đường,11.91,Quang Thị Phạm,11/04/2026
635a11f2-5c7a-483d-8a9d-2704e860bcb1,Ông Châu Bùi,783016307506,19/06/1979,0344614739,buijohn@example.com,"329 Đặng Hẻm
JaneThị xã, 506338",Huyết áp cao,6.51,Ông Minh Lê,27/03/2026
83b8fa05-13bc-4dc6-bae0-acdb2a6524af,Hoàng Đức Bùi,622084805651,18/10/1960,0708985537,duongjane@example.net,"62 Bùi Khu
JaneXã, 343668",Tim mạch,3.67,Lan Hoàng,26/04/2026
833c8f55-a129-4fa2-a27d-4660293fc266,Chị Yến Vũ,020785167829,07/05/1955,0947673864,buijohn@example.com,"72 Jane Làng
Quận JohnXã, 653643",Huyết áp cao,7.23,Quý cô Duyên Lê,24/04/2026
9f8acdeb-2e8f-45a8-847a-3b7ed209383b,Bảo Phạm,697953233436,28/01/1997,0877760340,john13@example.net,"04 Đặng Làng
Huyện JaneThành phố, 663765",Huyết áp cao,5.56,Hà Dương,09/05/2026
8a0ea57a-9a7d-409d-a6e8-790b215d3b1f,Minh Dương,262208775056,29/05/2006,0308425990,tranjane@example.com,"12 John Đường
Quận JanePhường, 712369",Khỏe mạnh,8.87,Trọng Mai,21/03/2026
b58ac738-0166-4221-b063-ae7f41ff81d1,Hạnh Hoàng Nguyễn,388428359528,25/05/1951,0596883527,jane08@example.com,"76 Lê Khu
Thành phố JaneHuyện, 663642",Tiểu đường,5.96,Thành Phạm,22/03/2026
7b8301cf-8ebc-4d7e-88a6-5b858d56bff6,Dương Dương,853247114607,13/03/2001,0357992507,nguyenjohn@example.org,"8 Đặng Tổ
JaneXã, 587778",Tim mạch,5.56,Lan Bùi,04/05/2026
d2c0dec2-1751-44d7-8deb-2696015aba1d,Anh Quang Đặng,061059284909,10/05/1947,0813944551,hoangjohn@example.org,"5 Mai Đường
Huyện JaneThị xã, 369101",Khỏe mạnh,9.34,Bà Mai Nguyễn,27/04/2026
3b4ec9f5-b2cd-4a0a-840c-5cb082b34384,Lan Trần,277117086192,26/05/1935,0753767350,janele@example.org,"3 Jane Khu
Quận JohnPhường, 137439",Huyết áp cao,10.83,Quang Hoàng,07/02/2026
932d1648-6769-40f1-ae01-b9e0746b161a,Tú Xuân Vũ,921532295040,08/10/1990,0524016992,jane34@example.com,"240 Jane Hẻm
Thị xã JaneHuyện, 525646",Tim mạch,6.34,Quý ông Nhiên Nguyễn,04/04/2026
61f6dfbe-114b-4c79-8200-79f51dc3c26e,Cô Ánh Phạm,164341303158,28/06/1991,0819696647,phamjohn@example.org,"9 Lê Đường
JaneThành phố, 343861",Khỏe mạnh,3.56,Quý cô Yến Phạm,15/02/2026
43f19b58-df6c-4d60-bdf7-6a69bc45144a,Phương Tấn Mai,153379728295,25/10/1983,0998721072,epham@example.net,"64 Jane Khu
JohnXã, 167705",Huyết áp cao,9.4,Anh Minh Vũ,19/03/2026
20d4ba18-93a0-4478-800b-19de38db128d,Quang Đức Phạm,168027043931,16/06/2000,0814957090,janele@example.com,"Huyện JaneThị xã
79 John Hẻm, 778087",Tim mạch,9.83,Quang Đức Lê,17/04/2026
78aa16ea-44f7-401a-bcb5-26d7434a130e,Quang Phú Trần,505721900550,21/01/1993,0880004984,john04@example.net,"1 John Tổ
JohnThành phố, 607555",Huyết áp cao,8.63,Lâm Trí Lê,02/04/2026
6be8c756-2d36-426c-827e-789cce40483b,Nhật Đặng,729354938567,30/04/1978,0500834450,gduong@example.net,"734 Bùi Khu
Thị xã JohnQuận, 985376",Tim mạch,9.81,Anh Phú Đặng,19/04/2026
41f9994a-cf5d-437f-ae8d-5daa8eb7c306,Anh Vũ,739866307732,21/02/1983,0739890873,tranjohn@example.com,"293 John Khu
JaneXã, 797831",Tiểu đường,4.59,Huy Hữu Trần,16/01/2026
50405c43-3a6c-4da6-97f7-d71f2978cc73,Châu Trí Phạm,268295687981,07/03/1989,0789884565,jane31@example.net,"091 John Tổ
JohnQuận, 594918",Tiểu đường,5.28,Hà Dương,17/04/2026
65a29cc8-c55b-495d-86bf-d9c40dc78104,Cô Khoa Lê,062841263782,28/06/1956,0306839897,janevu@example.org,"8 Lê Hẻm
Thị xã JohnXã, 290331",Tiểu đường,11.93,Tùng Dương,27/01/2026
8a0ec018-b297-49b2-b2cf-fcaef833ebfb,Hoàng Hoàng,631947225432,23/07/1994,0558060162,maijane@example.net,"7 Trần Đường
JaneXã, 308326",Khỏe mạnh,3.8,Ông Châu Dương,28/02/2026
cc476b72-6e31-4234-8410-010802568389,Phương Quang Trần,640010750369,04/05/1936,0812295705,janeduong@example.org,"530 Bùi Ngõ
JaneThành phố, 711674",Tim mạch,10.02,Khoa Mai,22/02/2026
1186da93-da7d-4c53-b020-cf0669b41194,Anh Phúc Mai,639150656770,01/05/1997,0966161741,janemai@example.org,"978 Jane Tổ
Quận JohnHuyện, 498674",Huyết áp cao,6.64,Ông Quang Trần,30/01/2026
578799d9-3799-4376-be5b-3ac903c501fe,Bà Duyên Bùi,990550298274,19/06/1998,0582791938,phamjane@example.org,"8 Dương Tổ
JaneHuyện, 989789",Tim mạch,10.33,Anh Hưng Phạm,31/03/2026
85695f97-180d-4855-855f-fde8bc3e1d19,Nam Bảo Dương,162111886032,30/04/1979,0879356575,ble@example.com,"Huyện JaneThị xã
46 Jane Khu, 698146",Tim mạch,4.13,Nam Xuân Vũ,24/04/2026
3e3b1a40-ca05-43a2-a553-b15f1ea15b0f,Nhiên Phú Trần,515348035169,16/01/2000,0534393720,phamjane@example.org,"329 John Làng
JohnQuận, 466967",Tim mạch,9.83,Bảo Dương,15/02/2026
c9df301e-8ef0-4de1-bb4f-19725115d7ee,Bảo Đức Hoàng,839689730036,09/10/1986,0998199520,vujohn@example.com,"565 John Hẻm
Quận JohnXã, 645493",Tiểu đường,4.34,Cô Phương Lê,29/03/2026
8aa6b006-436a-4b9d-91c5-6a004bb13407,Cô Khoa Vũ,712135880859,12/12/1986,0758413478,johndang@example.com,"012 Jane Ngõ
Thị xã JohnThành phố, 550375",Huyết áp cao,8.98,Tú Đức Mai,08/05/2026
f013a170-d5cf-4b4c-8b34-fc841111ee29,Khoa Bảo Nguyễn,360544858606,05/12/1949,0752591937,janedang@example.org,"39 Jane Làng
JohnXã, 965277",Khỏe mạnh,10.93,Ông Bảo Nguyễn,12/03/2026
e3f342a8-f030-4fd4-be54-898e8eda6433,Hạnh Mai Hoàng,803952976119,15/07/1971,0780280758,nvu@example.net,"Quận JohnHuyện
464 Mai Tổ, 481601",Tim mạch,5.52,Bảo Bảo Trần,02/02/2026
66cc7376-8cca-4963-ae2e-77a4cadec379,Phương Hải Đặng,743451911363,02/04/1978,0794907072,john52@example.org,"Quận JohnThành phố
61 Trần Hẻm, 105341",Huyết áp cao,6.71,Yến Nguyễn,25/02/2026
2294fa0a-8482-4c08-842c-65ad9883e9b1,Bác Trọng Bùi,058259526766,23/07/1965,0384154202,john99@example.net,"72 Phạm Đường
JaneXã, 787894",Tim mạch,9.65,Vũ Hoàng,19/03/2026
bbf8da91-37a9-4824-aafa-4d5b91ae3d4c,Tùng Thế Nguyễn,002184561929,11/01/2001,0735303342,janele@example.org,"5 Jane Đường
Thị xã JohnThị xã, 383232",Khỏe mạnh,9.01,Cô Dương Bùi,11/01/2026
51beba8e-0a8a-4b94-863d-fcd64e0648d0,Thành Đức Phạm,913504669562,17/03/1956,0811683519,hoangjane@example.com,"151 John Số
JaneQuận, 451164",Tim mạch,7.55,Vũ Bùi,08/04/2026
2160446e-b2a7-4475-8619-67736f3acf33,Nhật Quang Nguyễn,674357885937,03/10/2001,0774073964,john13@example.org,"60 Đặng Dãy
Quận JaneThành phố, 641901",Khỏe mạnh,9.59,Bà Linh Hoàng,08/05/2026
2b54500d-4e08-4bb4-8509-d55806326b36,Anh Nam Vũ,386879120424,16/03/1955,0767074258,gle@example.org,"8 Lê Làng
Quận JohnQuận, 558030",Tiểu đường,6.06,Hạnh Dương,02/04/2026
bd717da3-3581-4632-94f5-df7005d2d205,Hạnh Thế Vũ,083344257216,24/07/1970,0528552310,janebui@example.org,"9 Jane Làng
Thị xã JohnQuận, 283415",Tim mạch,8.51,Hưng Dương,08/05/2026
637e3f94-110c-4d92-8222-305df1f71605,Lan Phạm,580141843995,15/12/1937,0700946466,johnnguyen@example.com,"6 Bùi Khu
Thị xã JaneXã, 637869",Huyết áp cao,6.09,Dũng Dương,18/03/2026
58c69158-04b4-4ac9-a831-7f0dbe9063fb,Quý ông Dũng Mai,565430863258,31/07/2003,0916406035,ohoang@example.org,"05 Trần Dãy
Huyện JaneXã, 855929",Tiểu đường,11.37,Hạnh Tấn Dương,16/04/2026
2379c05f-a708-4280-b4ee-0b6721bbd183,Quý ông Nhiên Trần,240884279599,07/10/1953,0534882158,gvu@example.com,"0 John Dãy
JaneXã, 692660",Huyết áp cao,6.09,Bác Hoàng Phạm,21/01/2026
c32fc21b-06b4-4d27-af4b-8be821acfdb5,Hương Đặng,786304612549,14/10/1966,0783857426,hoangjohn@example.net,"797 John Khu
Huyện JanePhường, 747099",Tiểu đường,6.4,Chị Ngọc Bùi,03/01/2026
69bd40d8-f340-4dd3-8515-75b9ece9504b,Khoa Mai Lê,447292928663,11/05/1944,0318496545,jane51@example.org,"9 Jane Làng
JohnHuyện, 616444",Huyết áp cao,9.88,Xuân Phạm,11/04/2026
